# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,6.523857904858667,4.609347218694437,177.76256757045874,0,3.0,0.01604944790076672,180.0,0.0,0.06563429664790969
 0.1082668973309503,6.506288727816249,4.6100336539050035,177.76256757045874,0.32480069199285094,3.0000000000000004,0.01604944790076672,-179.99289397834343,0.3598482845249715,0.4731581699684986
 0.15331936434821247,6.488624350633332,4.61071880285003,177.7787796234285,0.4599580930446375,3.0,0.015392467059847035,-179.97157703549698,0.450368450010884,1.0234957653444159
 0.1880283480556452,6.470865768241808,4.611402753479299,177.7944114546223,0.5640850441669357,3.000000000000002,0.01475480435279732,-179.936052537653,0.5127820240898064,1.6927697336514318
 0.21740413504125908,6.453013975573569,4.612085593742589,177.80947483013196,0.6522124051237774,3.0000000000000018,0.014135629229196523,-179.88632609454157,0.5583611934542283,2.4603698261533804
 0.2433841870308611,6.435069967560507,4.61276741158968,177.8239810829669,0.7301525610925834,2.999999999999998,0.01353415147030121,-179.82240555854446,0.592121507231902,3.312837949854438
 0.26696050928732457,6.417034739134512,4.613448294970355,177.8379411304364,0.8008815278619739,3.0000000000000013,0.012949619034607762,-179.74430102345525,0.6169028556615934,4.240459201100051
 0.28872140738670726,6.398909285227475,4.614128331834391,177.85136549061565,0.866164222160122,3.0000000000000027,0.012381313957186817,-179.65202482288552,0.6345300210015872,5.235764727951726
 0.30904953519587175,6.380694600771291,4.614807610131573,177.86426429798132,0.9271486055876154,2.9999999999999947,0.011828553157974037,-179.545591528317,0.6462724654592675,6.292760850559959
 0.32821021591767685,6.362391680697848,4.615486217811677,177.8766473183513,0.9846306477530307,3.0,0.01129068572143775,-179.42501794680075,0.653062944919412,7.406485937937343
 0.3463962800817647,6.34400151993904,4.616164242824485,177.88852396297077,1.0391888402452942,3.0,0.010767089080127185,-179.290323118303,0.6556146613308628,8.572734813734739
 0.3637530289883087,6.325525113426758,4.61684177311978,177.89990330202696,1.0912590869649261,2.999999999999997,0.010257171037563757,-179.14152831269863,0.6544896402531866,9.787876927002946
 0.3803931326084367,6.306963456092891,4.617518896647338,177.9107940774591,1.1411793978253102,3.0,0.009760364556958268,-178.97865702641224,0.6501413130179503,11.048730745397089
 0.3964060169642078,6.2883175428693345,4.618195701356943,177.92120471511933,1.1892180508926236,3.000000000000007,0.009276128474731986,-178.80173497870814,0.642942426640238,12.352473734724848
 0.41186404384856506,6.2695883686879785,4.618872275198375,177.9311433364354,1.2355921315456952,2.999999999999993,0.008803944817517353,-178.61079010762845,0.6332040933715197,13.696575868656538
 0.42682672824587214,6.250776928480715,4.619548706121412,177.94061776944363,1.2804801847376164,2.9999999999999925,0.008343320642671787,-178.40585256558197,0.6211892528488271,15.078749267987897
 0.4413437048935621,6.231884217179433,4.620225082075837,177.94963555932102,1.3240311146806865,3.0000000000000115,0.007893781796526517,-178.1869547145822,0.6071224604002524,16.496909235621043
 0.4554568693730078,6.212911229716027,4.62090149101143,177.9582039784638,1.3663706081190234,3.0,0.007454875467272072,-177.9541311211374,0.5911971708321802,17.94914355320652
 0.4692019580795601,6.193858961022388,4.621578020877972,177.96633003601997,1.4076058742386806,3.000000000000008,0.007026168020477063,-177.70741855079194,0.573581289358446,19.43368790169482
 0.4826097368701486,6.1747284060304075,4.622254759625241,177.97402048706613,1.4478292106104458,2.9999999999999876,0.006607244778429344,-177.44685596232068,0.5544214593986623,20.94890591001836
 0.49570691062816785,6.155520559671976,4.622931795203019,177.98128184125505,1.4871207318845037,3.0000000000000044,0.006197707434133352,-177.17248450157678,0.5338464529063425,22.493272761429274
 0.5085168298265969,6.136236416878987,4.623609215561086,177.98812037118114,1.5255504894797909,3.0000000000000173,0.005797174113440297,-176.88434749499464,0.5119698620698774,24.065361576420504
 0.5210600468187182,6.11687697258333,4.624287108649225,177.9945421202545,1.563180140456155,3.0,0.005405278262633236,-176.58249044274774,0.48889229060202793,25.66383199165152
 0.5333547591316173,6.0974432217168975,4.624965562417214,178.00055291031947,1.6000642773948524,3.0,0.0050216703072668055,-176.2669610115638,0.4647031291633406,27.287420497170373
 0.545417166584168,6.077936159211582,4.625644664814834,178.00615834880787,1.6362514997525042,3.0,0.00464601141791643,-175.93780902719786,0.43948203985067347,28.934932196746416
 0.5572617618402991,6.058356779999274,4.6263245037918646,178.01136383569224,1.6717852855208974,2.9999999999999907,0.004277977594062798,-175.5950864665638,0.4133001763370452,30.605233731416522
 0.5689015689452879,6.038706079011865,4.627005167298088,178.01617457002126,1.7067047068358638,3.0,0.003917258503949699,-175.23884744952701,0.38622122300015466,32.29724716266866
 0.5803483407802735,6.0189850511812475,4.627686743283283,178.0205955562388,1.7410450223408207,2.9999999999999902,0.003563553923923947,-174.8691482303578,0.3583022632851358,34.009944653519426
 0.59161272375449,5.999194691439311,4.6283693196972315,178.02463161015297,1.7748381712634702,3.0,0.0032165760892374617,-174.48604718884866,0.3295945308685495,35.74234381850235
 0.602704396135202,5.9793359947179505,4.6290529844897135,178.02828736470786,1.8081131884056063,3.00000000000002,0.002876047662841691,-174.08960482109507,0.30014404239692394,37.49350363785278
 0.613632184989237,5.959409955949054,4.629737825610508,178.03156727542896,1.8408965549677112,2.99999999999999,0.0025417026072934897,-173.67988372994262,0.2699921519371254,39.26252085112378
 0.6244041656382916,5.939417570064516,4.630423931009398,178.034475625665,1.8732124969148753,3.000000000000031,0.002213281803301527,-173.2569486151012,0.2391760291694735,41.04852676022723
 0.6350277467163686,5.919359831996227,4.631111388636162,178.03701653160283,1.9050832401491065,3.0,0.0018905410438256102,-172.82086626292832,0.20772907186826828,42.85068438444695
 0.6455097432935056,5.899237736676076,4.6318002864405825,178.0391939470231,1.9365292298805175,3.0,0.0015732361893644306,-172.37170553588257,0.17568127383246188,44.6681859192542
 0.6558564400469494,5.8790522790359585,4.632490712372438,178.0410116678887,1.967569320140849,3.0000000000000213,0.0012611382731665516,-171.9095373616496,0.14305954003586524,46.50025045883651
 0.6660736460839028,5.858804454007765,4.633182754381509,178.04247333668485,1.9982209382517093,3.0,0.0009540317689799634,-171.43443472194173,0.10988797080879058,48.34612194852104
 0.6761667427233381,5.838495256523386,4.633876500417577,178.04358244659372,2.028500228170015,3.0,0.000651688741288409,-170.94647264097338,0.07618811112376649,50.205067338439754
 0.6861407253092803,5.818125681514713,4.634572038430422,178.0443423454873,2.058422175927842,3.000000000000022,0.00035390999073591476,-170.44572817361373,0.041979169662126614,52.07637491398339
 0.6960002399402975,5.797696723913639,4.635269456369825,178.0447562397248,2.0880007198208936,3.0000000000000226,0.00006046942278748572,-169.93228039321897,0.007278215321029678,53.95935278233624
 0.7057496158491463,5.7772093786520555,4.635968842185566,178.0448271977819,2.1172488475474402,3.0000000000000115,-0.0002287473770786897,-169.4062103791458,-0.02789964609983296,55.85332749711731
 0.7153928940446285,5.756664640661852,4.636670283827425,178.04455815373302,2.1461786821338866,2.9999999999999885,-0.0005140131750374752,-168.86760120394771,-0.06354111749405043,57.75764280562917
 0.7249338527285714,5.736063504874923,4.637373869245184,178.04395191055627,2.1748015581857154,3.0000000000000115,-0.0007954850571349637,-168.31653792025728,-0.09963456804150699,59.67165850542977
 0.7343760299197891,5.715406966223157,4.638079686388621,178.04301114331045,2.203128089759369,3.0000000000000115,-0.0010733320362623705,-167.75310754735517,-0.13616990992700292,61.5947493986153
 0.74372274365022,5.694696019638449,4.638787823207519,178.04173840214364,2.231168230950661,2.9999999999999765,-0.001347733170008429,-167.1773990574287,-0.1731384815377772,63.52630433345681
