# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.7427337711818283,4.98153053448964,0.7289796454461074,0,4.0,-0.026845567239147737,180.0,0.0,0.04652438677193936
 0.11455317549008807,1.7689765070186871,4.98186444132806,0.7289796454461074,0.45821270196035235,4.000000000000001,-0.026845567239147737,-179.99467048375757,-0.8516631729316819,0.3378029558590113
 0.16188167530789016,1.7951411104693207,4.982178944246162,0.6886717051211816,0.6475267012315606,3.9999999999999987,-0.02733293380665025,-179.97868277662275,-1.129245386015245,0.7353129300960907
 0.1981157360628314,1.8212277794207339,4.982473878338111,0.647754559197068,0.7924629442513255,3.999999999999997,-0.027826037198362297,-179.95203940323975,-1.3626565707364917,1.2236690513469235
 0.22859361101809045,1.8472367117599335,4.982749078698066,0.6062236826271992,0.9143744440723618,4.0000000000000036,-0.028324932233253965,-179.91474457090618,-1.5732505882973427,1.7894134446472916
 0.2553847375412759,1.873168105373925,4.98300438042019,0.5640745270634492,1.0215389501651035,4.0,-0.028829674314256443,-179.86680416890835,-1.7698842310310192,2.4239449627618326
 0.2795512933900372,1.899022158149715,4.983239618598643,0.521302520948396,1.1182051735601488,4.0,-0.02934031858852983,-179.80822576759144,-1.9572698387139273,3.1211700660870156
 0.3017247568546755,1.9247990679743099,4.983454628327588,0.47790306968923435,1.206899027418702,4.0,-0.029856920949023393,-179.73901861716413,-2.138268363042349,3.876478339038355
 0.3223168933107207,1.9504990327347147,4.983649244701187,0.43387155577782177,1.2892675732428827,3.9999999999999893,-0.030379537147266163,-179.65919364623775,-2.314769571483599,4.686218930617124
 0.34161394013590496,1.9761222503179363,4.983823302813599,0.3892033389673911,1.3664557605436194,3.9999999999999885,-0.03090822329022393,-179.56876346010057,-2.488098145342241,5.5474019130299075
 0.3598244687684239,2.00166891861098,4.98397663775899,0.343893756451119,1.439297875073695,4.0,-0.03144303572734198,-179.46774233872725,-2.659224967009331,6.457514002944502
 0.37710605796085717,2.027139235500853,4.984109084631518,0.2979381230010018,1.5084242318434282,4.0,-0.03198403083715978,-179.35614623452398,-2.8288868970565892,7.414397948961295
 0.39358122769893383,2.0525333988745604,4.984220478525345,0.2513317312021735,1.5743249107957349,4.0,-0.0325312653470024,-179.2339927698092,-2.99765923497153,8.416169886397844
 0.40934748926080516,2.0778516066191086,4.984310654534635,0.20406985163025324,1.63738995704322,3.999999999999986,-0.03308479596206833,-179.1013012340311,-3.1660018391048026,9.461160590900779
 0.4244839677016728,2.1030940566215035,4.984379447753547,0.15614773304889615,1.6979358708066905,4.0,-0.03364467968114438,-178.95809258072134,-3.3342897135971152,10.547872445477285
 0.43905592591688414,2.128260946768751,4.9844266932762435,0.10756060266494999,1.7562237036675359,4.0,-0.034210973585944875,-178.80438942418647,-3.5028340040337422,11.67494711736509
 0.4531179500613537,2.1533524749478574,4.984452226196887,0.058303666326158535,1.8124718002454143,4.000000000000016,-0.034783734944003775,-178.64021603593667,-3.671896816735372,12.841140757823746
 0.4667162508958977,2.1783688390458296,4.984455881609637,0.008372108778786474,1.8668650035835903,4.0,-0.03536302105458243,-178.46559834085306,-3.841701943836684,14.045304623861913
