# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,0.0,0.0,0.1133812015427207,0,3.5,0.31537966219026453,0.0,0.0,0.08547297739369872
 0.08313764037748166,0.012095744000000023,0.000023935999999999996,0.1133812015427207,0.2909817413211857,3.499999999999999,0.31537966219026453,0.0071060216565499434,6.312257802400707,0.6108160718927669
 0.11803675948611868,0.024381952000000047,0.00009548799999999999,0.33367343843312636,0.4131286582014153,3.500000000000001,0.29865537169890044,0.02842296450300541,7.820761374353414,1.3113722274866464
 0.1451263204051049,0.03685708800000007,0.00021427200000000005,0.5455344301165276,0.5079421214178671,3.500000000000001,0.28309163676108023,0.06394746234697157,8.828328951942005,2.153240782813009
 0.16822008841673125,0.0495196160000001,0.00037990400000000003,0.7494138108630006,0.5887703094585593,3.5000000000000004,0.26858948666918164,0.11367390545842793,9.544750654303856,3.1077703177612293
 0.1887880614203407,0.06236800000000012,0.000592,0.945729984646906,0.6607582149711926,3.5000000000000053,0.25505984826314493,0.1775944414555597,10.064848083604783,4.1561741882474585
 0.20758047279473518,0.07540070400000014,0.000850176,1.134872750254793,0.7265316547815732,3.5,0.24242241897705286,0.25569897654474594,10.442705035521598,5.2849104143518275
 0.22504078779253367,0.08861619200000015,0.001154048,1.3172056696040966,0.787642757273868,3.500000000000005,0.23060468254029057,0.34797517711447457,10.713071910796298,6.483629492359077
 0.24145648438561335,0.10201292800000017,0.0015032320000000002,1.493068207671573,0.8450976953496468,3.4999999999999982,0.21954104819584216,0.45440847168298437,10.899965356694626,7.744104845526028
 0.2570262092177763,0.11558937600000022,0.0018973440000000005,1.6627776689554172,0.8995917322622172,3.5000000000000018,0.20917209578797558,0.5749820531992444,11.020816008736766,9.059610470833176
 0.27189382730482187,0.12934400000000026,0.002336000000000001,1.8266309523809132,0.9516283955668767,3.5000000000000018,0.19944391298974296,0.7096768816969912,11.08872283034331,10.424529211730917
 0.286167354922449,0.1432752640000003,0.0028188160000000018,1.9849061439440308,1.0015857422285719,3.5000000000000155,0.19030751204166568,0.8584716873013931,11.113787165095863,11.834091314264775
 0.29993024401643686,0.15738163200000033,0.003345408000000002,2.137863964111431,1.0497558540575294,3.499999999999994,0.18171831548348316,1.0213429735877444,11.103954218080577,13.28419185046978
 0.31324848344685247,0.17166156800000035,0.003915392000000003,2.2857490850122013,1.096369692063984,3.500000000000006,0.17363570191978103,1.1982650212918766,11.065570824211878,14.771258545962095
 0.3261752676125687,0.18611353600000036,0.004528384000000003,2.4287913307272353,1.141613436643991,3.5000000000000044,0.16602260439609703,1.3892098923715201,11.003770065199184,16.29215326003221
 0.33875417837872546,0.20073600000000041,0.005184000000000004,2.5672067724686825,1.1856396243255394,3.4999999999999845,0.15884515407840105,1.594147434418015,10.922745143779453,17.844096756110343
 0.3510214202566205,0.21552742400000047,0.005881856000000006,2.7011987291180284,1.228574970898172,3.499999999999998,0.15207236427763896,1.8130452854177825,10.825949639154652,19.424610082824536
 0.3630074314276076,0.23048627200000046,0.006621568000000006,2.8309586824294803,1.270526009996627,3.500000000000002,0.14567584925971885,2.0458688788625867,10.716247212820784,21.03146810730835
 0.37473807091918643,0.24561100800000052,0.007402752000000007,2.956667115185717,1.3115832482171528,3.5,0.13962957395987302,2.2925814492080585,10.596025639579622,22.66266213523156
 0.38623551049254623,0.2609000960000005,0.008225024000000008,3.078494279694555,1.351824286723912,3.5,0.13390963053275273,2.5531440376793526,10.467285063364617,24.31636945502001
 0.3975189161527283,0.27635200000000054,0.00908800000000001,3.1966009032252622,1.3913162065345492,3.5,0.1284940388922392,2.827515498423203,10.331707248930377,25.990928246108755
 0.4086049767910314,0.2919651840000006,0.00999129600000001,3.3111388362841003,1.4301174187686103,3.5000000000000075,0.12336256842246149,3.1156525050053507,10.190710572792604,27.684816703318635
 0.41950831978519837,0.3077381120000007,0.010934528000000011,3.4222516490135417,1.4682791192481948,3.50000000000001,0.11849657755594621,3.4175095572522762,10.0454941462868,29.396635517916504
 0.43024184168744434,0.32366924800000063,0.011917312000000013,3.5300751804515946,1.5058464459060557,3.5,0.11387887091828056,3.7330389884361748,9.897073543479877,31.125093061819218
 0.4408169742247901,0.3397570560000007,0.012939264000000016,3.634738044905753,1.5428594097867658,3.5,0.10949356978842467,4.062190972802134,9.746309965534081,32.86899277099656
 0.45124390038653317,0.35600000000000076,0.014000000000000018,3.7363620992658375,1.5793536513528665,3.4999999999999973,0.1053259963228579,4.404913533436182,9.593934218370114,34.627222334620384
 0.4615317315499548,0.3723965440000008,0.015099136000000016,3.8350628746974027,1.6153610604248423,3.5000000000000027,0.10136256918255733,4.761152550473019,9.440566552592772,36.398744379268855
 0.47168865386894965,0.3889451520000008,0.016236288000000022,3.9309499758193884,1.6509102885413243,3.5000000000000027,0.09759070907648863,5.130851769642203,9.28673317387787,38.18258840027862
 0.48172205017757536,0.40564428800000085,0.01741107200000002,4.024127450165366,1.6860271756215144,3.5000000000000138,0.09399875351640738,5.513952811151333,9.13288005363236,39.97784374064109
 0.4916386022138868,0.42249241600000087,0.018623104000000022,4.114694130458602,1.7207351077486044,3.5000000000000027,0.09057588013099137,5.910395178904928,8.979384535097063,41.783653455277964
 0.5014443768953896,0.43948800000000093,0.019872000000000025,4.202743951988335,1.7550553191338643,3.500000000000011,0.08731203666284146,6.320116270057379,8.82656512809848,43.59920892800984
